rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
ESRI393,aN,20060703,20130703,,,,28773
ESRI394,aN,20060703,20130703,,,,28773
ESRI395,aN,20020201,20090201,,,,28773
ESRI396,aN,20060703,20130703,,,,28773
ESRI397,aN,20060703,20130703,,,,28773
ESRI398,aN,20020201,20090201,,,,28773
ESRI399,aN,20020201,20090201,,,,28773
ESRI400,aN,20020201,20090201,,,,28773
ESRI401,aN,20020201,20090201,,,,28773
ESRI405,aN,20060703,20130703,,,,28773
ESRI406,aN,20020201,20090201,,,,28773
ESRI408,aN,20060703,20130703,,,,28773
ESRI410,aN,20060703,20130703,,,,28773
ESRI414,aN,20060703,20130703,,,,28773
ESRI415,aN,20060703,20130703,,,,28773
ESLK1201,aP,20130327,20200327,,,,28773
ESLK1202,aP,20130327,20200327,,,,28773
ESLK1203,aP,20130327,20200327,,,,28773
ESLK1204,aP,20130327,20200327,,,,28773
ESLK1205,aP,20130327,20200327,,,,28773
ESLK1206,aP,20130327,20200327,,,,28773
ESLK1207,aP,20130327,20200327,,,,28773
ESLK1208,aP,20130327,20200327,,,,28773
ESLK1209,aP,20130327,20200327,,,,28773
ESRI1212,aP,20130327,20200327,,,,28773
ESRI1213,aP,20130327,20200327,,,,28773
ESRI1214,aP,20130327,20200327,,,,28773
ESRI1215,aP,20130327,20200327,,,,28773
ESRI1216,aP,20130327,20200327,,,,28773
ESRI1217,aP,20130327,20200327,,,,28773
ESRI1218,aP,20130327,20200327,,,,28773
ESRI1219,aP,20130327,20200327,,,,28773
ESRI1220,aP,20130327,20200327,,,,28773
ESCM1206,aN,20130327,20200327,,,,28773
ESCM1207,aN,20130327,20200327,,,,28773
ESCM1208,aN,20130327,20200327,,,,28773
ESRI607,b,20040915,20110915,,,,28773
ESRI608,b,20040915,20110915,,,,28773
ESRI609,b,20040915,20110915,,,,28773
ESRI610,b,20040915,20110915,,,,28773
ESRI668,b,20040204,20110204,,,,28773
ESCA720,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA721,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA722,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA723,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA724,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA725,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA726,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA727,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA728,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA729,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA730,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA731,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESRI1014,aP,20110630,20180630,,,,28773
ESRI1015,aP,20110630,20180630,,,,28773
ESRI1016,aP,20110630,20180630,,,,28773
ESRI1017,aP,20110630,20180630,,,,28773
ESRI1018,aP,20110630,20180630,,,,28773
ESRI1027,aP,20110630,20180630,,,,28773
ESRI1028,aP,20110630,20180630,,,,28773
ESRI1029,aP,20110630,20180630,,,,28773
ESRI1030,aP,20110630,20180630,,,,28773
ESCA647,c,20010731,20080731,Directiva 2006/7/CE,,,28773
ESCA648,c,20010731,20080731,Directiva 2006/7/CE,,,28773
ESCA649,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA674,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA675,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA676,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA677,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA678,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA679,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA680,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA681,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA682,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA683,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA684,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA685,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA686,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA687,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM718,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM719,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM720,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM721,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM722,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM723,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM724,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM725,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM726,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM727,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM728,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM729,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM730,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM731,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM732,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM733,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM734,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM735,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM736,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM737,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM738,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM739,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESRI582,aP,19980630,20050630,,,,28773
ESRI584,aP,19980630,20050630,,,,28773
ESRI585,aP,19980630,20050630,,,,28773
ESRI586,aP,19980630,20050630,,,,28773
ESRI587,aP,19980630,20050630,,,,28773
ESRI588,aP,19980630,20050630,,,,28773
ESRI589,aP,20060728,20130728,,,,28773
ESRI590,aP,20060728,20130728,,,,28773
ESRI591,aP,20060728,20130728,,,,28773
ESRI592,aP,19990323,20060323,,,,28773
ESRI593,aP,20051025,20121025,,,,28773
ESRI594,aP,20051025,20121025,,,,28773
ESRI595,aP,19990323,20060323,,,,28773
ESRI596,aP,19990323,20060323,,,,28773
ESRI597,aP,19990323,20060323,,,,28773
ESRI598,aP,20020201,20090201,,,,28773
ESRI599,aP,20020201,20090201,,,,28773
ESRI600,aP,20060703,20130703,,,,28773
ESRI601,aP,20060703,20130703,,,,28773
ESRI604,aP,20060703,20130703,,,,28773
ESRI611,aP,20060728,20130728,,,,28773
ESRI612,aP,19980630,20050630,,,,28773
ESRI613,aP,20060728,20130728,,,,28773
ESRI618,aP,19980630,20050630,,,,28773
ESRI619,aP,19980630,20050630,,,,28773
ESRI988,aP,20060703,20130703,,,,28773
ESCM1000,aP,20110630,20180630,,,,28773
ESCM1001,aP,20110630,20180630,,,,28773
ESCM1002,aP,20110630,20180630,,,,28773
ESCM1003,aP,20110630,20180630,,,,28773
ESCM1004,aP,20110630,20180630,,,,28773
ESCM1005,aP,20110630,20180630,,,,28773
ESCM1006,aP,20110630,20180630,,,,28773
ESCM1007,aP,20110630,20180630,,,,28773
ESCM1008,aP,20110630,20180630,,,,28773
ESCM1009,aP,20110630,20180630,,,,28773
ESCM1010,aP,20110630,20180630,,,,28773
ESCM1011,aP,20110630,20180630,,,,28773
ESCM1012,aP,20110630,20180630,,,,28773
ESCM1013,aP,20110630,20180630,,,,28773
ESCM1014,aP,20110630,20180630,,,,28773
ESCM1015,aP,20110630,20180630,,,,28773
ESCM1016,aP,20110630,20180630,,,,28773
ESCM1017,aP,20110630,20180630,,,,28773
ESCM1018,aP,20110630,20180630,,,,28773
ESRI2012,aP,20060728,20130728,,,,28773
ESCM2012,aP,20060728,20130728,,,,28773
ESCA995,aP,20090204,20160204,,,,28773
ESCM995,aP,20090204,20160204,,,,28773
ESRI1031,aP,20110630,20180630,,,,28773
ESRI1032,aP,20110630,20180630,,,,28773
ESRI366,aP,19980630,20050630,,,,28773
ESRI367,aP,19980630,20050630,,,,28773
ESRI376,aP,19990323,20060323,,,,28773
ESRI378,aP,20060703,20130703,,,,28773
ESRI379,aP,20060703,20130703,,,,28773
ESRI380,aP,20060703,20130703,,,,28773
ESRI381,aP,20020201,20090201,,,,28773
ESRI382,aP,20060703,20130703,,,,28773
ESRI383,aP,20060703,20130703,,,,28773
ESRI384,aP,20060703,20130703,,,,28773
ESRI385,aP,20060703,20130703,,,,28773
ESRI386,aP,20060703,20130703,,,,28773
ESRI388,aP,20020201,20090201,,,,28773
ESRI389,aP,20060703,20130703,,,,28773
ESRI390,aP,20060703,20130703,,,,28773
ESRI391,aP,20020201,20090201,,,,28773
ESRI392,aP,20060703,20130703,,,,28773
ESRI393,aP,20060703,20130703,,,,28773
ESRI394,aP,20060703,20130703,,,,28773
ESRI395,aP,20020201,20090201,,,,28773
ESRI396,aP,20060703,20130703,,,,28773
ESRI397,aP,20060703,20130703,,,,28773
ESRI398,aP,20020201,20090201,,,,28773
ESRI399,aP,20020201,20090201,,,,28773
ESRI400,aP,20020201,20090201,,,,28773
ESRI401,aP,20020201,20090201,,,,28773
ESRI405,aP,20060703,20130703,,,,28773
ESRI406,aP,20020201,20090201,,,,28773
ESRI408,aP,20060703,20130703,,,,28773
ESRI410,aP,20060703,20130703,,,,28773
ESRI414,aP,20060703,20130703,,,,28773
ESRI415,aP,20060703,20130703,,,,28773
ESRI419,aP,20060703,20130703,,,,28773
ESRI420,aP,20060703,20130703,,,,28773
ESRI422,aP,20060703,20130703,,,,28773
ESRI423,aP,20020201,20090201,,,,28773
ESRI424,aP,20060703,20130703,,,,28773
ESRI425,aP,20020201,20090201,,,,28773
ESRI428,aP,20060703,20130703,,,,28773
ESRI429,aP,20020201,20090201,,,,28773
ESRI491,aP,19980630,20050630,,,,28773
ESRI493,aP,19980630,20050630,,,,28773
ESRI494,aP,20060728,20130728,,,,28773
ESRI544,aP,20060728,20130728,,,,28773
ESRI545,aP,20060728,20130728,,,,28773
ESRI546,aP,19980630,20050630,,,,28773
ESRI547,aP,20060728,20130728,,,,28773
ESRI548,aP,20060728,20130728,,,,28773
ESRI549,aP,20060728,20130728,,,,28773
ESRI550,aP,20060728,20130728,,,,28773
ESRI551,aP,20060728,20130728,,,,28773
ESRI552,aP,20060728,20130728,,,,28773
ESRI553,aP,20060728,20130728,,,,28773
ESRI554,aP,20060728,20130728,,,,28773
ESRI555,aP,20060728,20130728,,,,28773
ESRI556,aP,20060728,20130728,,,,28773
ESRI557,aP,20060728,20130728,,,,28773
ESRI558,aP,19980630,20050630,,,,28773
ESLK651,c,20060728,20130728,76/160/CEE,,,28773
ESRI559,aP,19980630,20050630,,,,28773
ESRI560,aP,19980630,20050630,,,,28773
ESRI561,aP,19980630,20050630,,,,28773
ESRI562,aP,19980630,20050630,,,,28773
ESRI563,aP,19980630,20050630,,,,28773
ESRI564,aP,20060728,20130728,,,,28773
ESRI565,aP,20060728,20130728,,,,28773
ESRI566,aP,20060728,20130728,,,,28773
ESRI567,aP,20060728,20130728,,,,28773
ESRI568,aP,20060728,20130728,,,,28773
ESRI569,aP,19980630,20050630,,,,28773
ESRI570,aP,19980630,20050630,,,,28773
ESRI571,aP,19980630,20050630,,,,28773
ESRI572,aP,20060728,20130728,,,,28773
ESRI573,aP,20060728,20130728,,,,28773
ESRI574,aP,19980630,20050630,,,,28773
ESRI575,aP,19980630,20050630,,,,28773
ESRI576,aP,19980630,20050630,,,,28773
ESRI577,aP,19980630,20050630,,,,28773
ESRI578,aP,19980630,20050630,,,,28773
ESRI580,aP,19980630,20050630,,,,28773
ESRI581,aP,19980630,20050630,,,,28773
ESCM1019,aP,20110630,20180630,,,,28773
ESCM1020,aP,20110630,20180630,,,,28773
ESCM1021,aP,20110630,20180630,,,,28773
ESCM1022,aP,20110630,20180630,,,,28773
ESCM1023,aP,20110630,20180630,,,,28773
ESCM1024,aP,20110630,20180630,,,,28773
ESCM1025,aP,20110630,20180630,,,,28773
ESCM1027,aP,20110630,20180630,,,,28773
ESCM1028,aP,20110630,20180630,,,,28773
ESCM1029,aP,20110630,20180630,,,,28773
ESCM1030,aP,20110630,20180630,,,,28773
ESCM1031,aP,20110630,20180630,,,,28773
ESCM1032,aP,20110630,20180630,,,,28773
ESCM492,aP,19980630,20050630,,,,28773
ESCM493,aP,19980630,20050630,,,,28773
ESCM494,aP,20060728,20130728,,,,28773
ESCM495,aP,20060728,20130728,,,,28773
ESCM496,aP,20060728,20130728,,,,28773
ESCM497,aP,20060728,20130728,,,,28773
ESCM498,aP,19980630,20050630,,,,28773
ESCM499,aP,19980630,20050630,,,,28773
ESCM500,aP,20060728,20130728,,,,28773
ESCM501,aP,20060728,20130728,,,,28773
ESCM502,aP,19980630,20050630,,,,28773
ESCM503,aP,20060728,20130728,,,,28773
ESCM504,aP,20060728,20130728,,,,28773
ESCM505,aP,20060728,20130728,,,,28773
ESCM506,aP,20060728,20130728,,,,28773
ESCM507,aP,20060728,20130728,,,,28773
ESCM508,aP,20060728,20130728,,,,28773
ESCM509,aP,20060728,20130728,,,,28773
ESCM510,aP,20060728,20130728,,,,28773
ESCM511,aP,20060728,20130728,,,,28773
ESCM512,aP,20060728,20130728,,,,28773
ESCM513,aP,20060728,20130728,,,,28773
ESCM514,aP,20060728,20130728,,,,28773
ESCM515,aP,20060728,20130728,,,,28773
ESCM516,aP,20060728,20130728,,,,28773
ESCM517,aP,20060728,20130728,,,,28773
ESCM518,aP,20060728,20130728,,,,28773
ESCM519,aP,20060728,20130728,,,,28773
ESCM520,aP,20060728,20130728,,,,28773
ESCM521,aP,20060728,20130728,,,,28773
ESCM522,aP,20060728,20130728,,,,28773
ESCM523,aP,20060728,20130728,,,,28773
ESCM524,aP,20060728,20130728,,,,28773
ESCM525,aP,20060728,20130728,,,,28773
ESCM526,aP,20060728,20130728,,,,28773
ESCM527,aP,20060728,20130728,,,,28773
ESCM528,aP,19980630,20050630,,,,28773
ESCM529,aP,20060728,20130728,,,,28773
ESCM530,aP,20060728,20130728,,,,28773
ESCM531,aP,19980630,20050630,,,,28773
ESCM532,aP,19980630,20050630,,,,28773
ESCM533,aP,19980630,20050630,,,,28773
ESCM534,aP,19980630,20050630,,,,28773
ESCM535,aP,19980630,20050630,,,,28773
ESCM536,aP,19980630,20050630,,,,28773
ESCM537,aP,19980630,20050630,,,,28773
ESCM538,aP,19980630,20050630,,,,28773
ESCM539,aP,19980630,20050630,,,,28773
ESCM540,aP,20060728,20130728,,,,28773
ESCM541,aP,20060728,20130728,,,,28773
ESCM542,aP,20060728,20130728,,,,28773
ESCM543,aP,20060728,20130728,,,,28773
ESCM544,aP,20060728,20130728,,,,28773
ESCM545,aP,20060728,20130728,,,,28773
ESCM546,aP,19980630,20050630,,,,28773
ESCM547,aP,20060728,20130728,,,,28773
ESCM548,aP,20060728,20130728,,,,28773
ESCM549,aP,20060728,20130728,,,,28773
ESCM550,aP,20060728,20130728,,,,28773
ESCM472,aP,19980630,20050630,,,,28773
ESCM473,aP,19980630,20050630,,,,28773
ESCM474,aP,19980630,20050630,,,,28773
ESCM475,aP,19980630,20050630,,,,28773
ESCM476,aP,19980630,20050630,,,,28773
ESCM477,aP,19980630,20050630,,,,28773
ESCM478,aP,19980630,20050630,,,,28773
ESCM479,aP,19980630,20050630,,,,28773
ESCM480,aP,20060728,20130728,,,,28773
ESCM481,aP,20060728,20130728,,,,28773
ESCM482,aP,19980630,20050630,,,,28773
ESCM483,aP,19980630,20050630,,,,28773
ESCM484,aP,20060728,20130728,,,,28773
ESCM487,aP,20060728,20130728,,,,28773
ESCM488,aP,20060728,20130728,,,,28773
ESLK652,c,20060728,20130728,76/160/CEE,,,28773
ESCM489,aP,19980630,20050630,,,,28773
ESCM490,aP,19980630,20050630,,,,28773
ESCM491,aP,19980630,20050630,,,,28773
ESCA742,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA747,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA753,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA754,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA755,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA760,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM657,aP,19980630,20050630,,,,28773
ESCM658,aP,19980630,20050630,,,,28773
ESCM659,aP,19980630,20050630,,,,28773
ESCM677,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM678,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM655,aP,19980630,20050630,,,,28773
ESCM660,aP,20060703,20130703,,,,28773
ESCM661,aP,20030529,20100529,,,,28773
ESCM662,aP,20030529,20100529,,,,28773
ESCA623,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCA447,aP,20030529,20100529,,,,28773
ESCA448,aP,20030529,20100529,,,,28773
ESCM379,aP,20060703,20130703,,,,28773
ESCM380,aP,20060703,20130703,,,,28773
ESCM381,aP,20020201,20090201,,,,28773
ESCM382,aP,20060703,20130703,,,,28773
ESCM383,aP,20060703,20130703,,,,28773
ESCM384,aP,20060703,20130703,,,,28773
ESCA702,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA703,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA704,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA705,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA706,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA707,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA708,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA709,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA996,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESLK459,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESLK656,aP,19980630,20050630,,,,28773
ESRI360,aP,20060728,20130728,,,,28773
ESRI361,aP,20060728,20130728,,,,28773
ESCA629,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA630,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA631,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA632,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA633,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA634,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA635,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA643,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA644,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA645,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA669,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA670,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA673,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESCA761,c,20040204,20110204,Directiva 2006/7/CE,,,28773
ESRI1026,aP,20110630,20180630,,,,28773
ESCM360,aP,20060728,20130728,,,,28773
ESCM361,aP,20060728,20130728,,,,28773
ESCM362,aP,20060728,20130728,,,,28773
ESCA733,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA734,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA735,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA736,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA737,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA738,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA739,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA740,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA742,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA744,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA745,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA746,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA747,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA749,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA750,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA751,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA752,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA753,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA754,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA755,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA756,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA757,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA759,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA760,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA820,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA995,aN,20090204,20160204,,,,28773
ESCM674,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM675,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESRI419,aN,20060703,20130703,,,,28773
ESRI420,aN,20060703,20130703,,,,28773
ESRI422,aN,20060703,20130703,,,,28773
ESRI423,aN,20020201,20090201,,,,28773
ESRI424,aN,20060703,20130703,,,,28773
ESRI425,aN,20020201,20090201,,,,28773
ESRI428,aN,20060703,20130703,,,,28773
ESRI429,aN,20020201,20090201,,,,28773
ESRI598,aN,20020201,20090201,,,,28773
ESRI599,aN,20020201,20090201,,,,28773
ESRI600,aN,20060703,20130703,,,,28773
ESRI601,aN,20060703,20130703,,,,28773
ESRI604,aN,20060703,20130703,,,,28773
ESRI988,aN,20060703,20130703,,,,28773
ESCA756,aN,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM637,aN,20040915,20110915,,,,28773
ESCM638,aN,20040915,20110915,,,,28773
ESCM639,aN,20040915,20110915,,,,28773
ESCM640,aN,20040915,20110915,,,,28773
ESCM641,aN,20040915,20110915,,,,28773
ESCM642,aN,20040915,20110915,,,,28773
ESCM676,aN,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM660,aN,20060703,20130703,,,,28773
ESCA623,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM379,aN,20060703,20130703,,,,28773
ESCM380,aN,20060703,20130703,,,,28773
ESCM381,aN,20020201,20090201,,,,28773
ESCM382,aN,20060703,20130703,,,,28773
ESCM383,aN,20060703,20130703,,,,28773
ESCM384,aN,20060703,20130703,,,,28773
ESCM385,aN,20060703,20130703,,,,28773
ESCM386,aN,20060703,20130703,,,,28773
ESCM388,aN,20020201,20090201,,,,28773
ESCM389,aN,20060703,20130703,,,,28773
ESCM390,aN,20060703,20130703,,,,28773
ESCM391,aN,20020201,20090201,,,,28773
ESCM392,aN,20060703,20130703,,,,28773
ESCM393,aN,20060703,20130703,,,,28773
ESCM394,aN,20060703,20130703,,,,28773
ESCM395,aN,20020201,20090201,,,,28773
ESCM396,aN,20060703,20130703,,,,28773
ESCM397,aN,20060703,20130703,,,,28773
ESCM398,aN,20020201,20090201,,,,28773
ESCM399,aN,20020201,20090201,,,,28773
ESCM400,aN,20020201,20090201,,,,28773
ESCM401,aN,20020201,20090201,,,,28773
ESLK1195,aP,20140121,20210121,,,,28773
ESLK1196,aP,20140121,20210121,,,,28773
ESLK1197,aP,20140121,20210121,,,,28773
ESCM1195,aP,20140121,20210121,,,,28773
ESCM1196,aP,20140121,20210121,,,,28773
ESCM1197,aP,20140121,20210121,,,,28773
ESCM405,aN,20060703,20130703,,,,28773
ESCM406,aN,20020201,20090201,,,,28773
ESCM408,aN,20060703,20130703,,,,28773
ESCM410,aN,20060703,20130703,,,,28773
ESCM414,aN,20060703,20130703,,,,28773
ESCM415,aN,20060703,20130703,,,,28773
ESCM419,aN,20060703,20130703,,,,28773
ESCM420,aN,20060703,20130703,,,,28773
ESCM422,aN,20060703,20130703,,,,28773
ESCM423,aN,20020201,20090201,,,,28773
ESCM424,aN,20060703,20130703,,,,28773
ESCM425,aN,20020201,20090201,,,,28773
ESCM428,aN,20060703,20130703,,,,28773
ESCM429,aN,20020201,20090201,,,,28773
ESCM432,aN,20060703,20130703,,,,28773
ESCM433,aN,20060703,20130703,,,,28773
ESCM620,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM621,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCA624,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCA625,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCA636,aN,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCA676,aN,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM724,aN,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM589,aP,20060728,20130728,,,,28773
ESCM590,aP,20060728,20130728,,,,28773
ESCM591,aP,20060728,20130728,,,,28773
ESCM592,aP,19990323,20060323,,,,28773
ESCM593,aP,20051025,20121025,,,,28773
ESCM594,aP,20051025,20121025,,,,28773
ESCM595,aP,19990323,20060323,,,,28773
ESCM596,aP,19990323,20060323,,,,28773
ESCM597,aP,19990323,20060323,,,,28773
ESCM598,aP,20020201,20090201,,,,28773
ESCM599,aP,20020201,20090201,,,,28773
ESCM600,aP,20060703,20130703,,,,28773
ESCM601,aP,20060703,20130703,,,,28773
ESCM604,aP,20060703,20130703,,,,28773
ESCA720,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA721,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA722,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA710,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA711,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA712,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA713,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA714,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA715,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA716,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA717,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA718,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA719,c,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM363,aP,20060728,20130728,,,,28773
ESCM364,aP,20060728,20130728,,,,28773
ESCM365,aP,20060728,20130728,,,,28773
ESCM368,aP,20060728,20130728,,,,28773
ESCM369,aP,20060728,20130728,,,,28773
ESCM370,aP,20060728,20130728,,,,28773
ESCM371,aP,20060728,20130728,,,,28773
ESCM374,aP,20060728,20130728,,,,28773
ESCM375,aP,20060728,20130728,,,,28773
ESCM441,c,20010731,20080731,Directiva 2006/7/CE,,,28773
ESRI362,aP,20060728,20130728,,,,28773
ESRI363,aP,20060728,20130728,,,,28773
ESRI364,aP,20060728,20130728,,,,28773
ESRI365,aP,20060728,20130728,,,,28773
ESRI368,aP,20060728,20130728,,,,28773
ESRI369,aP,20060728,20130728,,,,28773
ESLK653,c,20060728,20130728,76/160/CEE,,,28773
ESLK654,c,20060728,20130728,76/160/CEE,,,28773
ESCM650,c,20060728,20130728,DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975 RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE),,,28773
